MaGV,GiangVien,MaLop,MaHP,TenHP,NamHoc,HocKy,SoSV,File Excel moi,Duong dan
GV0602,ThS. Vo Thanh Giang,KHMT03,C25203303,Thuc hanh co so chuyen nganh KHMT,2025-2026,2,80,GV-GV0602_Lop-KHMT03_HP-C25203303_Thuc_hanh_co_so_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-KHMT03_HP-C25203303_Thuc_hanh_co_so_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,KHVL02,C25203703,Thuc hanh co so chuyen nganh KHVL,2025-2026,2,80,GV-GV0602_Lop-KHVL02_HP-C25203703_Thuc_hanh_co_so_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-KHVL02_HP-C25203703_Thuc_hanh_co_so_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,SH01,C25204103,Thuc hanh co so chuyen nganh SH,2025-2026,2,80,GV-GV0602_Lop-SH01_HP-C25204103_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-SH01_HP-C25204103_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,SH05,C25204503,Thuc hanh co so chuyen nganh SH,2025-2026,2,80,GV-GV0602_Lop-SH05_HP-C25204503_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-SH05_HP-C25204503_Thuc_hanh_co_so_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,TTH04,C25204903,Thuc hanh co so chuyen nganh TTH,2025-2026,2,80,GV-GV0602_Lop-TTH04_HP-C25204903_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-TTH04_HP-C25204903_Thuc_hanh_co_so_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,VL03,C25205303,Thuc hanh co so chuyen nganh VL,2025-2026,2,80,GV-GV0602_Lop-VL03_HP-C25205303_Thuc_hanh_co_so_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-VL03_HP-C25205303_Thuc_hanh_co_so_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,TTH04,HP008,Mo hinh hoa,2025-2026,2,80,GV-GV0602_Lop-TTH04_HP-HP008_Mo_hinh_hoa_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-TTH04_HP-HP008_Mo_hinh_hoa_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,SH05,HP030,Sinh hoc phan tu,2025-2026,2,80,GV-GV0602_Lop-SH05_HP-HP030_Sinh_hoc_phan_tu_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-SH05_HP-HP030_Sinh_hoc_phan_tu_2025-2026_HK2_CO_DIEM.xlsx
GV0602,ThS. Vo Thanh Giang,DTVT02,HP052,Tin hieu he thong,2025-2026,2,80,GV-GV0602_Lop-DTVT02_HP-HP052_Tin_hieu_he_thong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0602_ThS._Vo_Thanh_Giang/GV-GV0602_Lop-DTVT02_HP-HP052_Tin_hieu_he_thong_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,CNSH01,C25200104,Ung dung chuyen nganh CNSH,2025-2026,2,80,GV-GV0701_Lop-CNSH01_HP-C25200104_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-CNSH01_HP-C25200104_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,CNSH05,C25200504,Ung dung chuyen nganh CNSH,2025-2026,2,80,GV-GV0701_Lop-CNSH05_HP-C25200504_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-CNSH05_HP-C25200504_Ung_dung_chuyen_nganh_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,CNTT04,C25200904,Ung dung chuyen nganh CNTT,2025-2026,2,80,GV-GV0701_Lop-CNTT04_HP-C25200904_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-CNTT04_HP-C25200904_Ung_dung_chuyen_nganh_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,DC03,C25201304,Ung dung chuyen nganh DC,2025-2026,2,80,GV-GV0701_Lop-DC03_HP-C25201304_Ung_dung_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-DC03_HP-C25201304_Ung_dung_chuyen_nganh_DC_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,DTVT02,C25201704,Ung dung chuyen nganh DTVT,2025-2026,2,80,GV-GV0701_Lop-DTVT02_HP-C25201704_Ung_dung_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-DTVT02_HP-C25201704_Ung_dung_chuyen_nganh_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,HDH01,C25202104,Ung dung chuyen nganh HDH,2025-2026,2,80,GV-GV0701_Lop-HDH01_HP-C25202104_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-HDH01_HP-C25202104_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,HDH05,C25202504,Ung dung chuyen nganh HDH,2025-2026,2,80,GV-GV0701_Lop-HDH05_HP-C25202504_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-HDH05_HP-C25202504_Ung_dung_chuyen_nganh_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,HH04,C25202904,Ung dung chuyen nganh HH,2025-2026,2,80,GV-GV0701_Lop-HH04_HP-C25202904_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-HH04_HP-C25202904_Ung_dung_chuyen_nganh_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,KHMT03,C25203304,Ung dung chuyen nganh KHMT,2025-2026,2,80,GV-GV0701_Lop-KHMT03_HP-C25203304_Ung_dung_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-KHMT03_HP-C25203304_Ung_dung_chuyen_nganh_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,KHVL02,C25203704,Ung dung chuyen nganh KHVL,2025-2026,2,80,GV-GV0701_Lop-KHVL02_HP-C25203704_Ung_dung_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-KHVL02_HP-C25203704_Ung_dung_chuyen_nganh_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,SH01,C25204104,Ung dung chuyen nganh SH,2025-2026,2,80,GV-GV0701_Lop-SH01_HP-C25204104_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-SH01_HP-C25204104_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,SH05,C25204504,Ung dung chuyen nganh SH,2025-2026,2,80,GV-GV0701_Lop-SH05_HP-C25204504_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-SH05_HP-C25204504_Ung_dung_chuyen_nganh_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,TTH04,C25204904,Ung dung chuyen nganh TTH,2025-2026,2,80,GV-GV0701_Lop-TTH04_HP-C25204904_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-TTH04_HP-C25204904_Ung_dung_chuyen_nganh_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,VL03,C25205304,Ung dung chuyen nganh VL,2025-2026,2,80,GV-GV0701_Lop-VL03_HP-C25205304_Ung_dung_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-VL03_HP-C25205304_Ung_dung_chuyen_nganh_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,TTH05,HP009,Khoa hoc du lieu,2025-2026,2,80,GV-GV0701_Lop-TTH05_HP-HP009_Khoa_hoc_du_lieu_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-TTH05_HP-HP009_Khoa_hoc_du_lieu_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,CNSH01,HP031,Nhap mon cong nghe sinh hoc,2025-2026,2,80,GV-GV0701_Lop-CNSH01_HP-HP031_Nhap_mon_cong_nghe_sinh_hoc_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-CNSH01_HP-HP031_Nhap_mon_cong_nghe_sinh_hoc_2025-2026_HK2_CO_DIEM.xlsx
GV0701,TS. Vo Anh Long,DTVT03,HP053,Vien thong so,2025-2026,2,80,GV-GV0701_Lop-DTVT03_HP-HP053_Vien_thong_so_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0701_TS._Vo_Anh_Long/GV-GV0701_Lop-DTVT03_HP-HP053_Vien_thong_so_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,CNSH01,C25200105,Seminar hoc thuat CNSH,2025-2026,2,80,GV-GV0702_Lop-CNSH01_HP-C25200105_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-CNSH01_HP-C25200105_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,CNSH05,C25200505,Seminar hoc thuat CNSH,2025-2026,2,80,GV-GV0702_Lop-CNSH05_HP-C25200505_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-CNSH05_HP-C25200505_Seminar_hoc_thuat_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,CNTT04,C25200905,Seminar hoc thuat CNTT,2025-2026,2,80,GV-GV0702_Lop-CNTT04_HP-C25200905_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-CNTT04_HP-C25200905_Seminar_hoc_thuat_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,DC03,C25201305,Seminar hoc thuat DC,2025-2026,2,80,GV-GV0702_Lop-DC03_HP-C25201305_Seminar_hoc_thuat_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-DC03_HP-C25201305_Seminar_hoc_thuat_DC_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,DTVT02,C25201705,Seminar hoc thuat DTVT,2025-2026,2,80,GV-GV0702_Lop-DTVT02_HP-C25201705_Seminar_hoc_thuat_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-DTVT02_HP-C25201705_Seminar_hoc_thuat_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,HDH01,C25202105,Seminar hoc thuat HDH,2025-2026,2,80,GV-GV0702_Lop-HDH01_HP-C25202105_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-HDH01_HP-C25202105_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,HDH05,C25202505,Seminar hoc thuat HDH,2025-2026,2,80,GV-GV0702_Lop-HDH05_HP-C25202505_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-HDH05_HP-C25202505_Seminar_hoc_thuat_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,HH04,C25202905,Seminar hoc thuat HH,2025-2026,2,80,GV-GV0702_Lop-HH04_HP-C25202905_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-HH04_HP-C25202905_Seminar_hoc_thuat_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,KHMT03,C25203305,Seminar hoc thuat KHMT,2025-2026,2,80,GV-GV0702_Lop-KHMT03_HP-C25203305_Seminar_hoc_thuat_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-KHMT03_HP-C25203305_Seminar_hoc_thuat_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,KHVL02,C25203705,Seminar hoc thuat KHVL,2025-2026,2,80,GV-GV0702_Lop-KHVL02_HP-C25203705_Seminar_hoc_thuat_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-KHVL02_HP-C25203705_Seminar_hoc_thuat_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,SH01,C25204105,Seminar hoc thuat SH,2025-2026,2,80,GV-GV0702_Lop-SH01_HP-C25204105_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-SH01_HP-C25204105_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,SH05,C25204505,Seminar hoc thuat SH,2025-2026,2,80,GV-GV0702_Lop-SH05_HP-C25204505_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-SH05_HP-C25204505_Seminar_hoc_thuat_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,TTH04,C25204905,Seminar hoc thuat TTH,2025-2026,2,80,GV-GV0702_Lop-TTH04_HP-C25204905_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-TTH04_HP-C25204905_Seminar_hoc_thuat_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,VL03,C25205305,Seminar hoc thuat VL,2025-2026,2,80,GV-GV0702_Lop-VL03_HP-C25205305_Seminar_hoc_thuat_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-VL03_HP-C25205305_Seminar_hoc_thuat_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,VL01,HP010,Vat ly dai cuong,2025-2026,2,80,GV-GV0702_Lop-VL01_HP-HP010_Vat_ly_dai_cuong_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-VL01_HP-HP010_Vat_ly_dai_cuong_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,CNSH02,HP032,Ky thuat gen,2025-2026,2,80,GV-GV0702_Lop-CNSH02_HP-HP032_Ky_thuat_gen_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-CNSH02_HP-HP032_Ky_thuat_gen_2025-2026_HK2_CO_DIEM.xlsx
GV0702,ThS. Dang Phuong Huong,DTVT04,HP054,IoT co ban,2025-2026,2,80,GV-GV0702_Lop-DTVT04_HP-HP054_IoT_co_ban_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0702_ThS._Dang_Phuong_Huong/GV-GV0702_Lop-DTVT04_HP-HP054_IoT_co_ban_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,CNSH01,C25200106,Du an hoc phan CNSH,2025-2026,2,80,GV-GV0801_Lop-CNSH01_HP-C25200106_Du_an_hoc_phan_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-CNSH01_HP-C25200106_Du_an_hoc_phan_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,CNSH05,C25200506,Du an hoc phan CNSH,2025-2026,2,80,GV-GV0801_Lop-CNSH05_HP-C25200506_Du_an_hoc_phan_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-CNSH05_HP-C25200506_Du_an_hoc_phan_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,CNTT04,C25200906,Du an hoc phan CNTT,2025-2026,2,80,GV-GV0801_Lop-CNTT04_HP-C25200906_Du_an_hoc_phan_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-CNTT04_HP-C25200906_Du_an_hoc_phan_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,DC03,C25201306,Du an hoc phan DC,2025-2026,2,80,GV-GV0801_Lop-DC03_HP-C25201306_Du_an_hoc_phan_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-DC03_HP-C25201306_Du_an_hoc_phan_DC_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,DTVT02,C25201706,Du an hoc phan DTVT,2025-2026,2,80,GV-GV0801_Lop-DTVT02_HP-C25201706_Du_an_hoc_phan_DTVT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-DTVT02_HP-C25201706_Du_an_hoc_phan_DTVT_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,HDH01,C25202106,Du an hoc phan HDH,2025-2026,2,80,GV-GV0801_Lop-HDH01_HP-C25202106_Du_an_hoc_phan_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-HDH01_HP-C25202106_Du_an_hoc_phan_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,HDH05,C25202506,Du an hoc phan HDH,2025-2026,2,80,GV-GV0801_Lop-HDH05_HP-C25202506_Du_an_hoc_phan_HDH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-HDH05_HP-C25202506_Du_an_hoc_phan_HDH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,HH04,C25202906,Du an hoc phan HH,2025-2026,2,80,GV-GV0801_Lop-HH04_HP-C25202906_Du_an_hoc_phan_HH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-HH04_HP-C25202906_Du_an_hoc_phan_HH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,KHMT03,C25203306,Du an hoc phan KHMT,2025-2026,2,80,GV-GV0801_Lop-KHMT03_HP-C25203306_Du_an_hoc_phan_KHMT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-KHMT03_HP-C25203306_Du_an_hoc_phan_KHMT_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,KHVL02,C25203706,Du an hoc phan KHVL,2025-2026,2,80,GV-GV0801_Lop-KHVL02_HP-C25203706_Du_an_hoc_phan_KHVL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-KHVL02_HP-C25203706_Du_an_hoc_phan_KHVL_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,SH01,C25204106,Du an hoc phan SH,2025-2026,2,80,GV-GV0801_Lop-SH01_HP-C25204106_Du_an_hoc_phan_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-SH01_HP-C25204106_Du_an_hoc_phan_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,SH05,C25204506,Du an hoc phan SH,2025-2026,2,80,GV-GV0801_Lop-SH05_HP-C25204506_Du_an_hoc_phan_SH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-SH05_HP-C25204506_Du_an_hoc_phan_SH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,TTH04,C25204906,Du an hoc phan TTH,2025-2026,2,80,GV-GV0801_Lop-TTH04_HP-C25204906_Du_an_hoc_phan_TTH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-TTH04_HP-C25204906_Du_an_hoc_phan_TTH_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,VL03,C25205306,Du an hoc phan VL,2025-2026,2,80,GV-GV0801_Lop-VL03_HP-C25205306_Du_an_hoc_phan_VL_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-VL03_HP-C25205306_Du_an_hoc_phan_VL_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,VL02,HP011,Co hoc luong tu,2025-2026,2,80,GV-GV0801_Lop-VL02_HP-HP011_Co_hoc_luong_tu_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-VL02_HP-HP011_Co_hoc_luong_tu_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,CNSH03,HP033,Cong nghe enzyme,2025-2026,2,80,GV-GV0801_Lop-CNSH03_HP-HP033_Cong_nghe_enzyme_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-CNSH03_HP-HP033_Cong_nghe_enzyme_2025-2026_HK2_CO_DIEM.xlsx
GV0801,TS. Dang Huu Quan,DTVT05,HP055,Dien tu so,2025-2026,2,80,GV-GV0801_Lop-DTVT05_HP-HP055_Dien_tu_so_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0801_TS._Dang_Huu_Quan/GV-GV0801_Lop-DTVT05_HP-HP055_Dien_tu_so_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,CNSH02,C25200201,Co so nganh chuyen sau CNSH,2025-2026,2,80,GV-GV0802_Lop-CNSH02_HP-C25200201_Co_so_nganh_chuyen_sau_CNSH_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-CNSH02_HP-C25200201_Co_so_nganh_chuyen_sau_CNSH_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,CNTT01,C25200601,Co so nganh chuyen sau CNTT,2025-2026,2,80,GV-GV0802_Lop-CNTT01_HP-C25200601_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-CNTT01_HP-C25200601_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,CNTT05,C25201001,Co so nganh chuyen sau CNTT,2025-2026,2,80,GV-GV0802_Lop-CNTT05_HP-C25201001_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-CNTT05_HP-C25201001_Co_so_nganh_chuyen_sau_CNTT_2025-2026_HK2_CO_DIEM.xlsx
GV0802,ThS. Bui Bao Mai,DC04,C25201401,Co so nganh chuyen sau DC,2025-2026,2,80,GV-GV0802_Lop-DC04_HP-C25201401_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx,Theo_GiangVien/GV0802_ThS._Bui_Bao_Mai/GV-GV0802_Lop-DC04_HP-C25201401_Co_so_nganh_chuyen_sau_DC_2025-2026_HK2_CO_DIEM.xlsx
